Pais;Tipo de falla;Dias respuesta;Outcome;I pais;I falla
Peru;POWER BOARD;4;1;4;11
Peru;POWER BOARD;5;1;4;11
Peru;POWER BOARD;5;1;4;11
Peru;POWER BOARD;5;1;4;11
Peru;POWER BOARD;5;1;4;11
Peru;POWER BOARD;5;1;4;11
Peru;POWER BOARD;5;1;4;11
Peru;POWER BOARD;6;1;4;11
Peru;POWER BOARD;7;1;4;11
Peru;POWER BOARD;7;1;4;11
Peru;POWER BOARD;7;1;4;11
Peru;POWER BOARD;7;1;4;11
Peru;POWER BOARD;7;1;4;11
Peru;POWER BOARD;7;1;4;11
Peru;POWER BOARD;8;1;4;11
Peru;POWER BOARD;9;1;4;11
Peru;POWER BOARD;9;1;4;11
Peru;POWER BOARD;9;1;4;11
Peru;POWER BOARD;10;1;4;11
Peru;POWER BOARD;10;1;4;11
Peru;POWER BOARD;14;1;4;11
Peru;POWER BOARD;11;1;4;11
Peru;POWER BOARD;11;1;4;11
Peru;POWER BOARD;12;1;4;11
Peru;POWER BOARD;12;1;4;11
Peru;POWER BOARD;13;1;4;11
Peru;POWER BOARD;13;1;4;11
Peru;POWER BOARD;13;1;4;11
Peru;POWER BOARD;13;1;4;11
Peru;POWER BOARD;14;1;4;11
Peru;POWER BOARD;17;1;4;11
Peru;POWER BOARD;18;1;4;11
Peru;POWER BOARD;17;1;4;11
Peru;POWER BOARD;19;1;4;11
Peru;POWER BOARD;19;1;4;11
Peru;POWER BOARD;19;1;4;11
Peru;POWER BOARD;19;1;4;11
Peru;POWER BOARD;20;1;4;11
Peru;POWER BOARD;22;1;4;11
Peru;POWER BOARD;22;1;4;11
Peru;POWER BOARD;23;1;4;11
Peru;POWER BOARD;27;1;4;11
Peru;POWER BOARD;29;1;4;11
Peru;POWER BOARD;39;1;4;11
Republica Dominicana;POWER BOARD;2;0;6;11
Republica Dominicana;POWER BOARD;7;0;6;11
Republica Dominicana;POWER BOARD;2;0;6;11
Republica Dominicana;POWER BOARD;2;0;6;11
Republica Dominicana;POWER BOARD;5;0;6;11
Ecuador;REMOTE CONTROL;1;0;1;12
El Salvador;REMOTE CONTROL;2;0;2;12
El Salvador;REMOTE CONTROL;4;0;2;12
El Salvador;REMOTE CONTROL;4;0;2;12
El Salvador;REMOTE CONTROL;7;0;2;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;1;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;2;0;3;12
Mexico;REMOTE CONTROL;3;0;3;12
Mexico;REMOTE CONTROL;3;0;3;12
Mexico;REMOTE CONTROL;3;0;3;12
Mexico;REMOTE CONTROL;3;0;3;12
Mexico;REMOTE CONTROL;3;0;3;12
Mexico;REMOTE CONTROL;3;0;3;12
Mexico;REMOTE CONTROL;4;0;3;12
Mexico;REMOTE CONTROL;4;0;3;12
Mexico;REMOTE CONTROL;5;0;3;12
Mexico;REMOTE CONTROL;5;0;3;12
Mexico;REMOTE CONTROL;5;0;3;12
Mexico;REMOTE CONTROL;5;0;3;12
Mexico;REMOTE CONTROL;6;0;3;12
Mexico;REMOTE CONTROL;6;0;3;12
Mexico;REMOTE CONTROL;6;0;3;12
Mexico;REMOTE CONTROL;7;0;3;12
Mexico;REMOTE CONTROL;7;0;3;12
Mexico;REMOTE CONTROL;7;0;3;12
Mexico;REMOTE CONTROL;7;0;3;12
Mexico;REMOTE CONTROL;7;0;3;12
Mexico;REMOTE CONTROL;7;0;3;12
Mexico;REMOTE CONTROL;8;0;3;12
Mexico;REMOTE CONTROL;8;0;3;12
Mexico;REMOTE CONTROL;9;0;3;12
Mexico;REMOTE CONTROL;10;0;3;12
Mexico;REMOTE CONTROL;12;0;3;12
Mexico;REMOTE CONTROL;12;0;3;12
Mexico;REMOTE CONTROL;13;0;3;12
Mexico;REMOTE CONTROL;14;0;3;12
Mexico;REMOTE CONTROL;16;0;3;12
Mexico;REMOTE CONTROL;26;0;3;12
Mexico;REMOTE CONTROL;27;0;3;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Peru;REMOTE CONTROL;2;0;4;12
Peru;REMOTE CONTROL;2;0;4;12
Peru;REMOTE CONTROL;2;0;4;12
Peru;REMOTE CONTROL;2;0;4;12
Peru;REMOTE CONTROL;3;0;4;12
Peru;REMOTE CONTROL;4;0;4;12
Peru;REMOTE CONTROL;5;0;4;12
Peru;REMOTE CONTROL;6;0;4;12
Peru;REMOTE CONTROL;7;0;4;12
Peru;REMOTE CONTROL;7;0;4;12
Peru;REMOTE CONTROL;8;0;4;12
Peru;REMOTE CONTROL;9;0;4;12
Peru;REMOTE CONTROL;9;0;4;12
Peru;REMOTE CONTROL;11;0;4;12
Peru;REMOTE CONTROL;14;0;4;12
Peru;REMOTE CONTROL;15;0;4;12
Peru;REMOTE CONTROL;20;0;4;12
Peru;REMOTE CONTROL;1;0;4;12
Republica Dominicana;REMOTE CONTROL;1;0;6;12
Republica Dominicana;REMOTE CONTROL;1;0;6;12
Republica Dominicana;REMOTE CONTROL;1;0;6;12
Republica Dominicana;REMOTE CONTROL;3;0;6;12
Nicaragua;REMOTE CONTROL;1;0;8;12
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;1;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;2;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;3;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;4;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;5;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;6;0;1;13
Ecuador;SOFTWARE;7;0;1;13
Ecuador;SOFTWARE;7;0;1;13
Ecuador;SOFTWARE;8;0;1;13
Ecuador;SOFTWARE;8;0;1;13
Ecuador;SOFTWARE;8;0;1;13
Ecuador;SOFTWARE;8;0;1;13
Ecuador;SOFTWARE;8;0;1;13
Ecuador;SOFTWARE;8;0;1;13
Ecuador;SOFTWARE;8;0;1;13
Ecuador;SOFTWARE;9;0;1;13
Ecuador;SOFTWARE;9;0;1;13
Ecuador;SOFTWARE;9;0;1;13
Ecuador;SOFTWARE;9;0;1;13
Ecuador;SOFTWARE;9;0;1;13
Ecuador;SOFTWARE;9;0;1;13
Ecuador;SOFTWARE;9;0;1;13
Ecuador;SOFTWARE;10;0;1;13
Ecuador;SOFTWARE;10;0;1;13
Ecuador;SOFTWARE;10;0;1;13
Ecuador;SOFTWARE;10;0;1;13
Ecuador;SOFTWARE;11;0;1;13
Ecuador;SOFTWARE;11;0;1;13
Ecuador;SOFTWARE;11;0;1;13
Ecuador;SOFTWARE;12;0;1;13
Ecuador;SOFTWARE;12;0;1;13
Ecuador;SOFTWARE;13;0;1;13
Ecuador;SOFTWARE;13;0;1;13
Ecuador;SOFTWARE;13;0;1;13
Ecuador;SOFTWARE;16;0;1;13
Ecuador;SOFTWARE;17;0;1;13
Ecuador;SOFTWARE;18;0;1;13
Ecuador;SOFTWARE;18;0;1;13
Ecuador;SOFTWARE;21;0;1;13
Ecuador;SOFTWARE;21;0;1;13
Ecuador;SOFTWARE;22;0;1;13
Ecuador;SOFTWARE;25;0;1;13
Ecuador;SOFTWARE;30;0;1;13
Ecuador;SOFTWARE;30;0;1;13
Ecuador;SOFTWARE;33;0;1;13
Ecuador;SOFTWARE;40;0;1;13
Ecuador;SOFTWARE;40;0;1;13
Ecuador;SOFTWARE;42;0;1;13
Ecuador;SOFTWARE;45;0;1;13
Ecuador;SOFTWARE;47;0;1;13
Ecuador;SOFTWARE;48;0;1;13
Ecuador;SOFTWARE;49;0;1;13
El Salvador;SOFTWARE;2;0;2;13
El Salvador;SOFTWARE;3;0;2;13
El Salvador;SOFTWARE;5;0;2;13
El Salvador;SOFTWARE;5;0;2;13
El Salvador;SOFTWARE;6;0;2;13
El Salvador;SOFTWARE;6;0;2;13
El Salvador;SOFTWARE;7;0;2;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;1;0;3;13
Mexico;SOFTWARE;2;0;3;13
Mexico;SOFTWARE;2;0;3;13
Mexico;SOFTWARE;2;0;3;13
Mexico;SOFTWARE;2;0;3;13
Mexico;SOFTWARE;2;0;3;13
Mexico;SOFTWARE;2;0;3;13
Mexico;SOFTWARE;2;0;3;13
Mexico;SOFTWARE;2;0;3;13
Mexico;SOFTWARE;3;0;3;13
Mexico;SOFTWARE;3;0;3;13
Mexico;SOFTWARE;3;0;3;13
Mexico;SOFTWARE;3;0;3;13
Mexico;SOFTWARE;3;0;3;13
Mexico;SOFTWARE;3;0;3;13
Mexico;SOFTWARE;3;0;3;13
Mexico;SOFTWARE;3;0;3;13
Mexico;SOFTWARE;4;0;3;13
Mexico;SOFTWARE;4;0;3;13
Mexico;SOFTWARE;4;0;3;13
Mexico;SOFTWARE;4;0;3;13
Mexico;SOFTWARE;4;0;3;13
Mexico;SOFTWARE;4;0;3;13
Mexico;SOFTWARE;4;0;3;13
Mexico;SOFTWARE;5;0;3;13
Mexico;SOFTWARE;5;0;3;13
Mexico;SOFTWARE;5;0;3;13
Mexico;SOFTWARE;5;0;3;13
Mexico;SOFTWARE;5;0;3;13
Mexico;SOFTWARE;5;0;3;13
Mexico;SOFTWARE;5;0;3;13
Mexico;SOFTWARE;5;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;6;0;3;13
Mexico;SOFTWARE;7;0;3;13
Mexico;SOFTWARE;7;0;3;13
Mexico;SOFTWARE;7;0;3;13
Mexico;SOFTWARE;7;0;3;13
Mexico;SOFTWARE;7;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;8;0;3;13
Mexico;SOFTWARE;9;0;3;13
Mexico;SOFTWARE;9;0;3;13
Mexico;SOFTWARE;9;0;3;13
Mexico;SOFTWARE;10;0;3;13
Mexico;SOFTWARE;10;0;3;13
Mexico;SOFTWARE;10;0;3;13
Mexico;SOFTWARE;10;0;3;13
Mexico;SOFTWARE;10;0;3;13
Mexico;SOFTWARE;10;0;3;13
Mexico;SOFTWARE;10;0;3;13
Mexico;SOFTWARE;12;0;3;13
Mexico;SOFTWARE;12;0;3;13
Mexico;SOFTWARE;12;0;3;13
Mexico;SOFTWARE;13;0;3;13
Mexico;SOFTWARE;15;0;3;13
Mexico;SOFTWARE;24;0;3;13
Mexico;SOFTWARE;10;1;3;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;1;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
Peru;SOFTWARE;2;0;4;13
